Customer_ID,Age,Gender,Category,Product,Purchase_Amount,Quantity,Discount_Applied,Subscription_Status,Payment_Method,Purchase_Date,Location,Review_Rating
C01326,26,Female,Clothing,Sneakers,1449.02,5,Yes,Active,UPI,2024-06-24,Chandigarh,4.3
C01974,32,Male,Clothing,T-Shirt,1583.19,4,No,Active,UPI,2024-06-02,Chandigarh,4.0
C01279,52,Male,Clothing,Sneakers,2021.2,1,No,Inactive,Debit Card,2025-02-27,Mumbai,4.2
C00750,47,Male,Clothing,Sneakers,728.47,1,No,Inactive,Net Banking,2025-10-20,Bengaluru,4.6
C00272,26,Male,Clothing,Jacket,3150.77,4,No,Active,Credit Card,2025-06-16,Kolkata,2.0
C01128,41,Female,Beauty,Skin Serum,2904.23,2,No,Active,Net Banking,2025-08-26,Jaipur,4.2
C01275,37,Female,Sports,Football,6304.32,1,No,Inactive,Cash,2025-01-19,Delhi,5.0
C00884,20,Male,Clothing,Jeans,900.98,4,No,Inactive,UPI,2025-02-22,Pune,4.7
C01126,39,Female,Beauty,Perfume,2994.5,1,Yes,Inactive,Debit Card,2024-01-20,Chennai,4.9
C00086,35,Female,Electronics,Speaker,62948.16,1,No,Inactive,Credit Card,2025-01-12,Chandigarh,3.1
C00175,62,Female,Home & Kitchen,Bedsheet,14946.45,2,No,Active,Credit Card,2024-05-28,Chandigarh,4.2
C01582,61,Female,Books,Business,1494.6,3,No,Inactive,Debit Card,2024-10-27,Delhi,3.7
C00087,46,Male,Electronics,Laptop,31074.85,2,No,Inactive,Debit Card,2025-03-28,Delhi,4.0
C01276,55,Female,Clothing,Dress,1926.07,1,Yes,Active,UPI,2025-10-10,Mumbai,3.8
C00058,53,Female,Books,Technology,186.69,1,No,Active,Wallet,2025-03-21,Chennai,3.6
C01769,27,Male,Sports,Cricket Bat,9677.83,1,Yes,Active,Debit Card,2025-10-11,Delhi,
C00586,55,Female,Electronics,Laptop,54937.6,3,Yes,Inactive,Net Banking,2025-07-07,Jaipur,2.4
C00407,43,Female,Books,Business,429.64,2,No,Active,UPI,2024-02-01,Mumbai,5.0
C00119,51,Male,Home & Kitchen,Cookware,9125.23,3,No,Active,UPI,2025-05-31,Bengaluru,5.0
C01936,25,Male,Sports,Football,4181.74,3,No,Inactive,UPI,2025-02-14,Jaipur,4.4
C01283,64,Male,Clothing,Jacket,2819.33,3,Yes,Active,Debit Card,2024-01-28,Chandigarh,3.8
C00771,18,Male,Electronics,Speaker,28452.22,4,Yes,Active,Cash,2024-08-01,Chennai,3.1
C00254,40,Male,Electronics,Speaker,67450.65,1,No,Inactive,Debit Card,2025-10-11,Hyderabad,3.7
C00900,46,Male,Home & Kitchen,Coffee Maker,12105.6,3,No,Inactive,Debit Card,2025-03-07,Delhi,4.0
C00002,54,Male,Beauty,Perfume,4513.04,3,No,Inactive,UPI,2024-11-28,Hyderabad,5.0
C01643,59,Female,Sports,Dumbbells,873.3,1,No,Inactive,Debit Card,2025-10-06,Mumbai,4.0
C00361,20,Male,Clothing,Jeans,1391.21,1,No,Inactive,Credit Card,2025-04-10,Delhi,4.3
C01225,45,Male,Books,Business,548.73,2,Yes,Inactive,Credit Card,2025-09-27,Delhi,3.5
C00461,39,Male,Books,Comics,1817.08,2,No,Active,Debit Card,2025-06-24,Mumbai,2.7
C00278,51,Male,Clothing,T-Shirt,841.47,2,Yes,Inactive,UPI,2024-10-20,Chandigarh,3.9
C01286,45,Female,Electronics,Laptop,58464.22,2,No,Inactive,Net Banking,2025-04-16,Mumbai,5.0
C01473,40,Male,Books,Comics,1634.15,4,Yes,Active,Credit Card,2024-10-18,Ahmedabad,4.7
C00917,51,Male,Books,Self-Help,1438.47,1,Yes,Inactive,Credit Card,2025-11-14,Jaipur,5.0
C01889,59,Male,Clothing,Jeans,3292.1,5,No,Active,UPI,2024-08-06,Hyderabad,5.0
C01332,58,Female,Home & Kitchen,Coffee Maker,7564.05,2,No,Active,Debit Card,2024-04-18,Ahmedabad,5.0
C01575,31,Female,Clothing,T-Shirt,2361.99,1,No,Active,Credit Card,2024-02-26,Jaipur,5.0
C01154,38,Female,Home & Kitchen,Bedsheet,13253.45,3,No,Active,UPI,2024-08-29,Bengaluru,3.3
C00032,59,Female,Sports,Dumbbells,10096.38,1,Yes,Inactive,Wallet,2025-10-21,Ahmedabad,4.5
C00382,29,Male,Home & Kitchen,Coffee Maker,11538.42,1,Yes,Inactive,UPI,2024-08-17,Jaipur,4.2
C01145,61,Female,Books,Fiction,1155.92,2,No,Inactive,UPI,2025-05-07,Chennai,5.0
C00281,30,Female,Sports,Football,2135.08,1,Yes,Inactive,UPI,2025-12-21,Chandigarh,4.0
C01552,45,Female,Home & Kitchen,Bedsheet,6913.27,2,No,Active,Credit Card,2025-12-02,Pune,3.3
C00905,40,Male,Clothing,Dress,382.56,1,No,Active,Credit Card,2024-03-11,Chennai,3.9
C00728,61,Female,Books,Comics,1402.7,1,Yes,Active,Credit Card,2024-02-22,Ahmedabad,4.7
C01532,59,Female,Sports,Running Shoes,9090.2,1,No,Active,Cash,2025-06-18,Bengaluru,5.0
C01339,52,Male,Electronics,Laptop,69049.15,3,No,Inactive,Credit Card,2025-11-27,Mumbai,3.2
C00028,49,Male,Beauty,Face Cream,4830.57,1,No,Inactive,UPI,2024-09-07,Delhi,3.6
C01713,22,Male,Home & Kitchen,Storage Box,10889.79,1,Yes,Inactive,UPI,2024-02-23,Chandigarh,4.9
C01449,22,Female,Beauty,Perfume,4005.75,2,No,Inactive,Net Banking,2025-12-17,Hyderabad,3.2
C00841,35,Male,Home & Kitchen,Cookware,12643.27,3,Yes,Inactive,Debit Card,2025-05-31,Jaipur,4.0
C01368,30,Male,Electronics,Smartwatch,84145.5,1,Yes,Active,Debit Card,2025-12-31,Delhi,4.7
C00674,48,Female,Clothing,Sneakers,1170.49,4,Yes,Inactive,Debit Card,2025-12-18,Chandigarh,5.0
C01584,65,Female,Beauty,Skin Serum,4935.31,1,Yes,Active,Cash,2024-03-19,Chandigarh,4.3
C00405,33,Male,Electronics,Smartwatch,12221.11,1,Yes,Inactive,UPI,2025-07-15,Jaipur,3.8
C00042,28,Female,Sports,Football,6663.02,2,Yes,Active,UPI,2025-08-15,Delhi,3.7
C00316,50,Male,Books,Fiction,348.64,2,No,Inactive,Net Banking,2025-07-03,Kolkata,2.9
C00685,46,Male,Beauty,Skin Serum,2947.77,2,No,Active,Cash,2025-12-11,Bengaluru,4.3
C00085,28,Male,Clothing,Dress,4856.28,1,Yes,Active,UPI,2024-08-12,Ahmedabad,3.0
C01975,32,Male,Sports,Cricket Bat,4498.84,1,No,Inactive,Debit Card,2025-11-23,Hyderabad,
C00920,61,Female,Sports,Running Shoes,1772.88,5,Yes,Inactive,Debit Card,2024-01-20,Kolkata,2.6
C01231,64,Male,Home & Kitchen,Lamp,14152.76,1,Yes,Inactive,Cash,2024-06-26,Chandigarh,3.1
C00632,42,Male,Home & Kitchen,Lamp,14599.42,3,No,Inactive,UPI,2024-07-10,Chennai,4.2
C01116,51,Male,Electronics,Headphones,45505.14,1,No,Inactive,UPI,2025-03-31,Kolkata,4.6
C01606,61,Female,Clothing,Jeans,4074.73,2,Yes,Inactive,UPI,2025-04-06,Ahmedabad,3.9
C01831,27,Male,Home & Kitchen,Cookware,10721.73,2,No,Inactive,UPI,2024-04-18,Delhi,3.8
C00780,51,Male,Clothing,Jeans,4687.07,2,No,Inactive,Credit Card,2024-01-14,Jaipur,4.9
C01924,47,Female,Home & Kitchen,Coffee Maker,1341.11,2,No,Inactive,Cash,2025-02-14,Bengaluru,3.9
C01261,26,Other,Beauty,Skin Serum,301.68,4,Yes,Inactive,Wallet,2025-11-21,Ahmedabad,4.3
C01904,47,Female,Home & Kitchen,Bedsheet,10529.22,2,No,Active,Debit Card,2024-12-31,Chandigarh,4.3
C01187,46,Male,Beauty,Face Cream,4580.72,2,No,Inactive,UPI,2024-08-08,Mumbai,4.9
C00304,36,Other,Sports,Dumbbells,10580.43,1,No,Active,Credit Card,2024-10-12,Hyderabad,3.5
C00351,48,Female,Electronics,Headphones,17993.67,1,No,Active,Cash,2025-06-27,Pune,4.0
C01852,19,Female,Clothing,T-Shirt,2887.99,1,Yes,Inactive,Wallet,2025-08-26,Chennai,4.8
C00666,63,Female,Sports,Running Shoes,1590.91,2,No,Active,Wallet,2025-04-28,Bengaluru,4.7
C00563,52,Male,Sports,Dumbbells,4588.75,2,No,Inactive,UPI,2025-01-12,Chandigarh,4.1
C00859,33,Female,Electronics,Headphones,14516.08,1,No,Active,Wallet,2025-11-10,Pune,3.6
C00567,49,Female,Clothing,Dress,1784.16,2,No,Active,Cash,2025-08-07,Pune,4.6
C00257,52,Male,Electronics,Laptop,51345.45,5,No,Inactive,UPI,2025-03-14,Jaipur,4.7
C00076,64,Male,Clothing,Jeans,680.7,5,No,Active,Debit Card,2024-06-27,Chandigarh,4.2
C00429,29,Male,Books,Business,1998.02,3,Yes,Inactive,Debit Card,2024-02-18,Delhi,4.7
C00516,64,Female,Books,Fiction,1975.49,1,Yes,Inactive,Net Banking,2024-09-12,Chennai,3.7
C01914,39,Male,Books,Business,1421.72,2,Yes,Inactive,Credit Card,2025-10-29,Ahmedabad,4.8
C00833,41,Male,Clothing,T-Shirt,435.07,2,No,Inactive,Wallet,2025-02-07,Jaipur,4.9
C00383,64,Female,Sports,Dumbbells,6437.02,2,No,Active,Wallet,2025-05-23,Ahmedabad,3.4
C00476,40,Female,Electronics,Speaker,52149.32,2,No,Inactive,Debit Card,2024-10-02,Bengaluru,3.6
C00702,64,Male,Clothing,Jacket,3376.08,2,No,Active,Debit Card,2024-11-16,Jaipur,3.7
C00676,49,Female,Electronics,Smartphone,72379.08,1,No,Inactive,UPI,2025-07-07,Pune,3.3
C00322,57,Female,Home & Kitchen,Coffee Maker,987.79,2,No,Inactive,Cash,2024-01-11,Bengaluru,3.5
C00641,57,Male,Home & Kitchen,Bedsheet,7107.3,2,Yes,Active,UPI,2025-10-10,Pune,3.2
C00620,29,Male,Beauty,Perfume,1191.83,2,No,Active,Net Banking,2025-08-01,Kolkata,4.4
C01008,36,Male,Electronics,Smartwatch,37071.01,5,Yes,Inactive,Debit Card,2025-05-09,Bengaluru,4.0
C00511,52,Male,Clothing,Jeans,731.91,1,Yes,Active,Net Banking,2024-09-03,Ahmedabad,3.3
C01218,57,Male,Clothing,Dress,4209.37,3,Yes,Inactive,UPI,2024-01-20,Chennai,3.8
C00610,34,Male,Electronics,Smartphone,23508.98,4,No,Inactive,UPI,2024-07-01,Hyderabad,4.2
C00292,56,Male,Books,Comics,1655.91,1,No,Inactive,Net Banking,2025-02-09,Bengaluru,4.1
C01338,23,Male,Clothing,Sneakers,3641.63,1,No,Inactive,UPI,2024-03-30,Ahmedabad,4.5
C01374,20,Male,Beauty,Perfume,2078.07,1,No,Inactive,Net Banking,2024-03-17,Hyderabad,3.5
C01274,43,Male,Books,Fiction,384.54,1,Yes,Active,UPI,2024-10-07,Delhi,4.6
C01070,42,Male,Electronics,Laptop,26848.26,3,No,Inactive,UPI,2025-12-29,Chandigarh,4.7
C01969,39,Female,Books,Business,1741.49,1,No,Active,Net Banking,2025-11-08,Bengaluru,2.9
C01057,31,Female,Books,Self-Help,298.62,1,No,Active,Cash,2025-05-07,Kolkata,4.9
C01309,43,Male,Clothing,T-Shirt,2081.69,2,Yes,Inactive,Net Banking,2024-08-15,Mumbai,3.8
C01275,47,Female,Home & Kitchen,Cookware,2590.65,1,Yes,Inactive,Debit Card,2024-08-15,Jaipur,4.7
C00628,56,Female,Electronics,Headphones,61295.49,2,No,Active,UPI,2024-01-16,Hyderabad,3.6
C01373,39,Female,Electronics,Headphones,28112.01,2,No,Inactive,Credit Card,2025-05-06,Pune,3.8
C00887,31,Female,Electronics,Speaker,14007.28,1,Yes,Inactive,Credit Card,2024-10-26,Mumbai,3.6
C00825,54,Male,Sports,Dumbbells,2919.17,1,Yes,Active,Wallet,2024-03-22,Chandigarh,3.7
C01417,56,Female,Beauty,Skin Serum,1198.43,4,Yes,Active,UPI,2024-05-23,Chennai,5.0
C01447,44,Female,Beauty,Face Cream,4634.76,2,No,Inactive,Wallet,2025-09-20,Jaipur,4.3
C00087,20,Male,Electronics,Smartphone,80888.82,3,No,Active,Debit Card,2025-04-16,Pune,4.7
C01591,59,Male,Books,Technology,1827.79,2,No,Active,Wallet,2024-05-16,Kolkata,3.1
C01011,32,Male,Clothing,Dress,2903.77,1,No,Active,Net Banking,2025-07-30,Delhi,3.4
C01475,49,Male,Sports,Football,2762.03,2,No,Inactive,Credit Card,2025-05-27,Hyderabad,4.1
C01895,35,Female,Home & Kitchen,Bedsheet,6230.89,2,No,Active,Debit Card,2024-01-06,Chandigarh,4.5
C01136,20,Other,Electronics,Smartphone,45696.02,3,Yes,Inactive,Credit Card,2024-11-19,Chandigarh,3.9
C00425,65,Male,Beauty,Face Cream,902.14,3,No,Active,Wallet,2025-02-01,Hyderabad,4.2
C00951,63,Male,Home & Kitchen,Cookware,8403.87,1,No,Inactive,UPI,2024-07-24,Bengaluru,
C00687,18,Male,Clothing,Sneakers,307.55,1,No,Inactive,Debit Card,2024-02-06,Kolkata,3.5
C01921,47,Male,Electronics,Speaker,20856.75,3,Yes,Inactive,Wallet,2025-10-03,Pune,3.8
C00735,59,Male,Electronics,Laptop,4183.13,1,Yes,Inactive,UPI,2025-05-01,Delhi,4.9
C00648,20,Male,Home & Kitchen,Storage Box,1419.81,1,No,Active,Debit Card,2025-05-20,Delhi,4.1
C01214,54,Female,Sports,Running Shoes,9349.93,2,No,Inactive,Credit Card,2025-04-20,Hyderabad,3.4
C01303,32,Male,Sports,Running Shoes,4876.91,1,No,Inactive,UPI,2024-02-16,Kolkata,3.5
C00909,35,Male,Sports,Football,11334.52,1,No,Inactive,Debit Card,2025-05-17,Chandigarh,4.4
C01230,65,Male,Electronics,Smartphone,58125.1,2,Yes,Inactive,UPI,2025-03-23,Chandigarh,3.4
C00496,51,Female,Beauty,Perfume,1446.58,4,No,Inactive,UPI,2025-02-11,Pune,3.0
C00560,26,Male,Electronics,Laptop,31908.41,2,No,Inactive,Credit Card,2024-11-14,Chandigarh,3.3
C01669,50,Other,Beauty,Perfume,2250.08,1,Yes,Inactive,Debit Card,2024-04-01,Bengaluru,3.6
C00520,56,Female,Clothing,Jeans,3842.79,2,No,Inactive,Credit Card,2024-04-21,Hyderabad,3.5
C01968,29,Male,Sports,Football,1254.62,2,No,Inactive,Debit Card,2024-05-29,Chennai,2.7
C01820,40,Female,Books,Technology,1187.67,1,No,Inactive,UPI,2025-11-25,Hyderabad,2.4
C01937,26,Female,Electronics,Laptop,67054.96,3,No,Inactive,Debit Card,2025-01-19,Hyderabad,3.7
C00692,52,Male,Clothing,Jeans,363.28,5,Yes,Active,Credit Card,2025-10-05,Pune,3.6
C00116,36,Male,Electronics,Laptop,46101.41,1,No,Active,Net Banking,2025-11-11,Ahmedabad,4.6
C01226,39,Male,Books,Technology,808.12,1,Yes,Active,Debit Card,2025-08-14,Chennai,4.4
C01841,63,Female,Sports,Running Shoes,5061.93,2,No,Active,Credit Card,2024-01-30,Chennai,3.2
C01655,37,Female,Home & Kitchen,Coffee Maker,5003.6,2,No,Inactive,Wallet,2024-11-19,Bengaluru,3.3
C01500,32,Male,Clothing,Dress,4414.64,2,No,Active,Net Banking,2025-01-13,Chandigarh,3.0
C00556,59,Female,Electronics,Speaker,39443.49,1,No,Inactive,Credit Card,2024-09-27,Hyderabad,5.0
C01544,36,Female,Books,Fiction,592.93,1,No,Inactive,UPI,2024-05-28,Bengaluru,3.0
C00998,44,Female,Home & Kitchen,Bedsheet,2667.1,1,Yes,Inactive,UPI,2024-06-04,Chandigarh,4.0
C01883,51,Male,Home & Kitchen,Storage Box,8847.71,1,Yes,Inactive,UPI,2025-04-27,Hyderabad,4.4
C01708,24,Male,Electronics,Headphones,74082.72,1,Yes,Active,Cash,2025-05-01,Bengaluru,3.2
C00865,36,Female,Sports,Dumbbells,10227.55,4,Yes,Active,Credit Card,2025-09-23,Hyderabad,4.3
C00116,62,Female,Books,Fiction,1011.11,4,No,Inactive,UPI,2025-02-24,Hyderabad,4.7
C01759,21,Female,Clothing,Jacket,2501.43,1,No,Inactive,Credit Card,2025-02-12,Chennai,3.5
C00629,24,Male,Clothing,Jeans,2227.3,5,Yes,Inactive,Credit Card,2025-09-06,Hyderabad,3.7
C00807,59,Male,Sports,Dumbbells,4443.51,2,No,Inactive,UPI,2025-12-05,Kolkata,3.5
C01152,48,Female,Electronics,Headphones,62396.17,4,No,Inactive,Credit Card,2025-10-16,Jaipur,3.4
C00409,46,Male,Home & Kitchen,Bedsheet,9661.15,4,No,Inactive,Net Banking,2024-09-16,Ahmedabad,4.4
C01521,61,Female,Clothing,T-Shirt,1595.25,1,No,Inactive,Wallet,2024-03-13,Chandigarh,
C00540,46,Male,Clothing,Jeans,3440.6,2,No,Active,Credit Card,2024-08-22,Mumbai,4.6
C00517,61,Female,Home & Kitchen,Bedsheet,13158.16,2,No,Inactive,UPI,2025-06-13,Hyderabad,4.8
C01263,33,Female,Books,Business,1052.63,2,Yes,Inactive,Debit Card,2024-05-19,Bengaluru,3.8
C00806,45,Male,Clothing,Jacket,3014.92,4,No,Active,UPI,2024-08-03,Delhi,4.7
C01758,28,Female,Home & Kitchen,Coffee Maker,12739.45,1,No,Inactive,Cash,2025-08-10,Jaipur,3.2
C01032,39,Male,Electronics,Smartwatch,14770.7,1,No,Active,Credit Card,2024-06-19,Chandigarh,4.8
C01568,18,Male,Books,Business,1802.12,3,No,Inactive,Debit Card,2025-06-22,Jaipur,3.8
C01684,53,Female,Home & Kitchen,Bedsheet,11118.81,3,No,Active,Cash,2025-08-29,Hyderabad,3.9
C00988,28,Male,Clothing,Dress,4212.39,1,No,Inactive,Net Banking,2024-11-18,Pune,4.0
C00794,25,Male,Clothing,Jeans,898.31,4,Yes,Active,Debit Card,2025-08-17,Kolkata,3.8
C01303,43,Male,Home & Kitchen,Coffee Maker,5162.92,1,No,Inactive,Debit Card,2025-07-07,Bengaluru,2.4
C00822,30,Female,Books,Business,1733.11,2,No,Active,Net Banking,2025-07-07,Mumbai,4.5
C00017,18,Male,Beauty,Shampoo,4536.0,1,Yes,Inactive,UPI,2024-07-05,Ahmedabad,3.2
C00159,21,Female,Books,Self-Help,1185.99,1,Yes,Active,Net Banking,2025-08-10,Delhi,4.2
C00662,61,Other,Beauty,Face Cream,1202.67,2,No,Inactive,UPI,2025-12-25,Mumbai,4.7
C01660,55,Male,Electronics,Smartphone,9730.97,1,No,Inactive,UPI,2025-08-25,Jaipur,4.9
C00861,36,Male,Electronics,Smartwatch,51340.21,2,No,Inactive,UPI,2025-11-07,Kolkata,4.7
C00884,56,Male,Beauty,Skin Serum,1869.69,1,No,Inactive,Credit Card,2024-06-26,Kolkata,4.0
C00907,50,Female,Clothing,Jeans,4986.9,2,No,Inactive,Credit Card,2025-02-11,Ahmedabad,3.7
C00700,50,Male,Clothing,Sneakers,4046.33,1,No,Inactive,Credit Card,2025-01-04,Chandigarh,5.0
C00220,54,Female,Clothing,Jacket,4964.26,3,Yes,Active,UPI,2024-01-30,Hyderabad,2.7
C00817,43,Male,Books,Business,1671.86,2,No,Inactive,Debit Card,2024-04-14,Kolkata,3.4
C00408,30,Female,Home & Kitchen,Coffee Maker,10418.23,1,No,Inactive,Wallet,2024-01-16,Chennai,4.6
C00794,30,Other,Clothing,T-Shirt,2718.71,1,Yes,Inactive,UPI,2025-08-05,Bengaluru,3.9
C01994,51,Male,Clothing,T-Shirt,1238.29,1,No,Inactive,Credit Card,2024-05-24,Pune,3.6
C01324,31,Male,Home & Kitchen,Cookware,7632.99,2,Yes,Inactive,UPI,2024-04-19,Hyderabad,3.1
C01093,38,Male,Electronics,Laptop,58565.86,4,Yes,Inactive,Debit Card,2025-03-12,Jaipur,4.5
C00353,35,Male,Clothing,T-Shirt,3682.11,3,No,Active,Credit Card,2025-12-11,Delhi,4.6
C00548,20,Male,Electronics,Smartphone,71568.14,2,No,Inactive,Credit Card,2024-09-07,Hyderabad,4.4
C00090,18,Female,Books,Technology,979.16,4,No,Active,Wallet,2024-05-04,Ahmedabad,4.4
C01755,28,Female,Clothing,Jeans,2490.62,3,No,Inactive,Cash,2024-03-23,Kolkata,3.6
C00763,29,Male,Sports,Football,8710.41,1,No,Active,Cash,2025-06-08,Mumbai,3.3
C01519,38,Male,Clothing,Sneakers,2995.86,1,Yes,Inactive,Credit Card,2024-12-14,Mumbai,3.2
C00923,53,Female,Electronics,Headphones,44541.93,1,No,Inactive,Debit Card,2025-03-29,Delhi,4.3
C00515,28,Male,Clothing,Jacket,675.78,1,No,Active,Credit Card,2025-05-27,Ahmedabad,2.4
C00810,30,Female,Beauty,Face Cream,683.66,3,No,Inactive,Debit Card,2025-08-11,Hyderabad,4.7
C00838,43,Female,Electronics,Headphones,67828.77,2,Yes,Inactive,Debit Card,2024-02-02,Jaipur,5.0
C01646,59,Female,Clothing,Sneakers,4620.12,2,No,Active,Debit Card,2024-02-28,Mumbai,2.8
C00444,27,Male,Clothing,Sneakers,4146.1,2,Yes,Inactive,UPI,2025-02-23,Mumbai,3.8
C01379,31,Other,Sports,Football,10725.49,2,Yes,Inactive,UPI,2025-04-11,Ahmedabad,3.9
C01806,28,Male,Home & Kitchen,Bedsheet,3901.02,1,Yes,Inactive,Debit Card,2025-03-10,Bengaluru,3.6
C01750,26,Female,Sports,Cricket Bat,788.44,4,No,Inactive,Debit Card,2024-10-15,Jaipur,4.0
C01977,18,Female,Clothing,Dress,2641.15,1,No,Inactive,Cash,2024-09-24,Chandigarh,4.8
C00964,48,Female,Electronics,Headphones,19685.2,5,No,Active,Credit Card,2025-04-02,Chandigarh,4.2
C00288,57,Female,Beauty,Shampoo,2388.37,2,No,Active,Net Banking,2025-04-27,Delhi,4.0
C00565,57,Female,Electronics,Smartphone,71585.52,2,No,Inactive,Credit Card,2025-08-12,Chandigarh,3.7
C01335,46,Male,Electronics,Laptop,24409.62,2,No,Inactive,Credit Card,2024-05-16,Hyderabad,4.3
C01280,65,Female,Home & Kitchen,Coffee Maker,10791.51,3,No,Active,Credit Card,2024-12-22,Kolkata,4.5
C01770,63,Male,Beauty,Perfume,795.19,1,No,Active,UPI,2024-08-06,Pune,4.8
C01611,31,Female,Home & Kitchen,Bedsheet,3538.78,2,No,Inactive,Debit Card,2025-06-15,Chennai,3.4
C00931,64,Female,Books,Business,1573.82,1,Yes,Inactive,Cash,2024-04-29,Delhi,3.6
C00847,29,Male,Clothing,T-Shirt,1549.58,4,Yes,Inactive,Credit Card,2025-04-03,Jaipur,2.6
C01119,50,Female,Beauty,Shampoo,1683.47,5,No,Inactive,Debit Card,2025-08-20,Mumbai,4.9
C00579,42,Female,Clothing,T-Shirt,1230.21,1,No,Active,Wallet,2025-11-27,Pune,3.7
C00726,45,Male,Sports,Cricket Bat,2859.25,2,No,Active,Credit Card,2025-04-12,Mumbai,3.9
C01338,27,Other,Clothing,Sneakers,3741.04,3,Yes,Inactive,UPI,2025-06-15,Pune,3.2
C00616,36,Female,Clothing,Dress,1903.15,3,No,Inactive,Debit Card,2025-12-24,Chandigarh,4.2
C01020,34,Male,Clothing,Jacket,3004.41,1,No,Active,UPI,2025-05-13,Jaipur,3.5
C00977,23,Female,Sports,Yoga Mat,7017.24,1,No,Inactive,UPI,2024-07-03,Hyderabad,4.3
C01354,62,Male,Electronics,Smartphone,17417.86,3,Yes,Inactive,UPI,2024-02-23,Mumbai,4.4
C00221,56,Female,Electronics,Headphones,85550.79,1,Yes,Inactive,UPI,2024-09-05,Jaipur,4.2
C00679,56,Male,Beauty,Shampoo,2249.11,2,Yes,Active,Credit Card,2024-05-11,Jaipur,4.0
C01234,64,Male,Books,Fiction,1633.28,1,No,Active,Credit Card,2024-12-25,Hyderabad,3.6
C01040,46,Female,Clothing,T-Shirt,1531.21,2,No,Inactive,Debit Card,2024-03-10,Delhi,4.0
C01703,29,Female,Beauty,Shampoo,216.84,3,No,Inactive,Net Banking,2024-07-10,Jaipur,3.9
C01092,18,Male,Electronics,Headphones,11840.47,1,No,Inactive,Debit Card,2024-02-16,Bengaluru,3.7
C01645,36,Female,Electronics,Speaker,55686.44,4,Yes,Inactive,Debit Card,2025-06-06,Ahmedabad,5.0
C01934,57,Female,Electronics,Smartphone,19908.17,1,Yes,Active,Cash,2024-02-05,Kolkata,4.6
C00941,30,Female,Electronics,Headphones,46738.15,2,Yes,Inactive,Credit Card,2025-11-18,Pune,3.7
C01571,62,Male,Clothing,Jacket,2826.51,2,Yes,Active,Debit Card,2025-12-21,Kolkata,4.1
C00395,26,Male,Clothing,Sneakers,3540.6,1,Yes,Active,Cash,2024-02-19,Delhi,5.0
C01372,56,Other,Home & Kitchen,Coffee Maker,2665.16,2,Yes,Active,Credit Card,2024-06-13,Mumbai,4.8
C01280,63,Female,Clothing,Jeans,555.72,1,Yes,Inactive,Cash,2024-03-28,Mumbai,3.7
C01283,56,Male,Sports,Cricket Bat,9366.32,2,No,Active,Debit Card,2025-12-01,Bengaluru,3.6
C01467,51,Male,Electronics,Smartphone,63289.01,1,Yes,Inactive,UPI,2025-09-06,Mumbai,4.8
C01008,20,Female,Electronics,Smartwatch,82382.57,1,No,Active,UPI,2024-06-24,Chennai,4.5
C00831,23,Male,Beauty,Lipstick,1116.35,1,No,Inactive,UPI,2025-07-19,Chennai,2.9
C01578,60,Female,Home & Kitchen,Bedsheet,11586.99,2,Yes,Active,UPI,2024-06-27,Ahmedabad,5.0
C01175,19,Male,Electronics,Smartphone,26845.74,2,Yes,Active,Cash,2024-04-07,Chennai,4.0
C00247,20,Female,Books,Technology,1463.57,2,No,Inactive,UPI,2025-07-10,Ahmedabad,4.1
C00310,49,Female,Clothing,T-Shirt,2781.25,1,No,Active,Credit Card,2024-12-08,Pune,5.0
C00506,35,Male,Home & Kitchen,Storage Box,8800.96,3,No,Inactive,Credit Card,2025-09-02,Mumbai,4.1
C00661,29,Female,Clothing,Sneakers,2113.43,3,No,Inactive,Cash,2024-04-20,Pune,4.8
C01032,37,Male,Books,Self-Help,1545.98,1,Yes,Active,Credit Card,2025-12-14,Chennai,2.5
C00866,32,Other,Electronics,Smartwatch,78443.2,3,No,Inactive,UPI,2025-01-01,Jaipur,4.0
C01906,58,Female,Electronics,Laptop,7188.51,2,No,Active,UPI,2024-05-05,Chandigarh,4.7
C00930,20,Female,Clothing,Dress,3268.79,5,Yes,Inactive,UPI,2025-11-18,Delhi,5.0
C00141,33,Male,Beauty,Shampoo,1244.52,3,No,Active,Wallet,2024-01-02,Bengaluru,3.9
C01647,62,Other,Electronics,Smartwatch,65662.9,1,No,Active,UPI,2025-08-18,Chandigarh,3.4
C01225,40,Male,Sports,Yoga Mat,7320.67,2,No,Active,Net Banking,2024-07-17,Bengaluru,3.3
C00451,63,Female,Electronics,Smartphone,63756.27,1,Yes,Active,Net Banking,2024-10-30,Ahmedabad,3.8
C00802,23,Male,Sports,Running Shoes,4684.45,2,No,Inactive,UPI,2025-05-23,Delhi,4.3
C01571,22,Male,Clothing,T-Shirt,3409.16,4,Yes,Active,Credit Card,2025-10-10,Delhi,3.8
C01931,62,Male,Home & Kitchen,Storage Box,10957.59,2,No,Inactive,Debit Card,2024-10-24,Mumbai,2.2
C01738,28,Female,Home & Kitchen,Cookware,886.89,1,Yes,Inactive,Debit Card,2025-01-01,Mumbai,4.5
C01677,21,Male,Home & Kitchen,Coffee Maker,5678.11,2,No,Inactive,Net Banking,2024-02-19,Kolkata,3.0
C01497,61,Female,Home & Kitchen,Lamp,13637.26,5,Yes,Inactive,UPI,2025-06-12,Jaipur,4.8
